antecedents,consequents,support,confidence,lift
"frozenset({'Load=Low', 'Teaching=Low', 'Difficulty=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.005420054200542005,0.47564469914040114,0.865263138546749
"frozenset({'Achievement=Low', 'Attend=High'})",frozenset({'Load=Medium'}),0.02905932673784569,0.41453190498369813,0.8640759990427906
"frozenset({'Load=High', 'Difficulty=Medium', 'Achievement=High', 'Attend=Low'})",frozenset({'Teaching=High'}),0.0056486107029745,0.4435897435897436,0.8640732097515155
"frozenset({'Load=High', 'Difficulty=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.007640317367029092,0.44234404536862004,0.8616467008525552
"frozenset({'Achievement=Medium', 'Difficulty=High', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.006105723707839488,0.442080378250591,0.8611331008510367
"frozenset({'Load=High', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.012668560420543965,0.4404086265607265,0.8578766778398124
"frozenset({'Load=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.04228295295001143,0.46565983459187343,0.847099296391382
"frozenset({'Load=High', 'Difficulty=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.011003363045678649,0.46546961325966846,0.8467532576208046
"frozenset({'Load=High', 'Attend=High'})",frozenset({'Achievement=Medium'}),0.040454500930551474,0.4630044843049327,0.8422688489431678
"frozenset({'Load=High', 'Achievement=High', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.01273386227838182,0.4157782515991471,0.8394779162586247
"frozenset({'Achievement=Low', 'Attend=High', 'Teaching=High'})",frozenset({'Load=Medium'}),0.015607144023247461,0.4,0.8337847954808413
"frozenset({'Load=Low', 'Difficulty=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.03346720214190094,0.4553531763660595,0.8283500672703317
frozenset({'Teaching=Low'}),frozenset({'Achievement=Medium'}),0.09292454370326836,0.45426975259377494,0.8263791703902081
"frozenset({'Difficulty=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.019884415711626996,0.4507772020725389,0.8200257405485655
"frozenset({'Teaching=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.023541319750546904,0.449501246882793,0.8177046025350024
"frozenset({'Difficulty=Medium', 'Teaching=Low', 'Load=Low'})",frozenset({'Achievement=Medium'}),0.005713912560812355,0.44529262086513993,0.8100485328603374
"frozenset({'Attend=High', 'Load=High', 'Difficulty=Medium', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.017011133966761353,0.444160272804774,0.807988635970053
"frozenset({'Difficulty=Medium', 'Teaching=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.011819636268651844,0.44362745098039214,0.8070193597752714
frozenset({'Difficulty=High'}),frozenset({'Achievement=Medium'}),0.05047833610866229,0.4418405258645327,0.8037686971758756
"frozenset({'Load=High', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.04208704737649786,0.41168955605237945,0.8019344929858313
"frozenset({'Load=High', 'Difficulty=Medium', 'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.007640317367029092,0.43575418994413406,0.7926968148858989
"frozenset({'Load=High', 'Difficulty=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.014986776373787834,0.43261074458058435,0.7869784553498193
"frozenset({'Teaching=Low', 'Difficulty=Low', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.009827929604597252,0.42695035460992914,0.7766814273365585
"frozenset({'Load=High', 'Difficulty=Medium', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.0270676200737911,0.4236075625958099,0.770600428820496
"frozenset({'Load=High', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.03940967120514579,0.4235087719298246,0.770420715009191
"frozenset({'Attend=High', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.01678257746432886,0.4069675376088678,0.7403299343280347
"frozenset({'Teaching=Low', 'Difficulty=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.021647565873249095,0.40181818181818185,0.7309625477872093
"frozenset({'Load=High', 'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.012668560420543965,0.401656314699793,0.7306680892320362
