ID,Class,Title,Year,Semester,Average Score,Attd_rate,avg_study,avg_diff,avg_performance,avg_satisfaction,recc_rate
SPAN375,00,돈키호테론,2023,1학기,4.1,자주함,3.3,2.9,3.8,3.8,55.6%
SPAN371,00,스페인중세문학,2023,1학기,4.1,종종함,2.5,2.3,3.2,3.3,73.3%
SPAN364,00,스페인문학비평,2023,1학기,3.9,매번함,3.1,3.3,2.9,3.4,50.0%
SPAN356,00,스페인어권사회의이해,2023,1학기,4.6,매번함,3.4,3.0,4.6,4.2,64.3%
SPAN352,00,스페인어교수법(외국어강의),2023,1학기,4.4,매번함,2.4,2.5,4.0,3.4,57.1%
SPAN338,00,스페인·라틴아메리카정치와사회변동,2023,1학기,4.0,매번함,4.4,3.1,3.5,3.2,30.0%
SPAN327,00,스페인소설,2023,1학기,3.2,종종함,3.2,2.8,3.1,2.9,33.3%
SPAN323,00,스페인시,2023,1학기,4.0,매번함,3.8,3.4,3.3,3.2,29.4%
SPAN313,00,서중남미지역학I,2023,1학기,4.7,매번함,3.7,3.0,4.3,3.6,60.0%
SPAN220,00,라틴아메리카사회와영화,2023,1학기,3.0,매번함,2.1,2.0,1.8,1.7,6.7%
SPAN213,00,스페인어산문강독(외국어강의),2023,1학기,4.4,매번함,3.9,3.3,4.4,3.7,71.4%
SPAN211,00,중급스페인어연습I(외국어강의),2023,1학기,4.5,매번함,4.2,4.5,3.8,4.2,66.7%
SPAN201,00,시청각스페인어I(외국어강의)강의실: 서관 223호,2023,1학기,4.9,매번함,2.9,2.4,4.5,3.8,80.0%
SOCI496,00,사회문제와복지국가,2023,1학기,3.8,종종함,3.6,3.4,2.7,3.6,50.0%
SOCI480,00,사회운동조직론,2023,1학기,4.1,종종함,3.7,3.5,3.6,3.4,41.7%
SOCI468,00,노년사회학,2023,1학기,4.2,자주함,3.0,2.7,3.0,3.1,51.7%
SOCI464,00,법과사회(영강),2023,1학기,4.0,매번함,3.1,3.3,3.6,3.3,37.5%
SOCI446,00,문화사회학(영강),2023,1학기,4.3,매번함,4.2,3.0,4.7,3.7,52.6%
SOCI379,00,일반사회교과교육론,2023,1학기,4.7,매번함,3.1,2.9,4.7,4.0,80.0%
SOCI375,00,건강과의료의사회학,2023,1학기,3.8,매번함,3.6,2.8,2.9,3.0,33.3%
SOCI365,00,노동사회학(영강),2023,1학기,4.4,매번함,3.8,3.8,4.4,3.9,47.4%
SOCI363,00,질적연구방법(영강),2023,1학기,5.0,매번함,2.4,2.3,4.8,4.5,83.3%
SOCI360,00,과학기술사회학,2023,1학기,2.7,종종함,3.7,3.2,2.2,2.2,13.0%
SOCI358,00,직업과사회,2023,1학기,4.2,자주함,3.1,2.5,3.5,3.2,53.1%
SOCI355,00,사회조사실습,2023,1학기,4.1,매번함,4.0,4.1,3.4,4.5,18.2%
SOCI347,00,한국의사회와문화(영강),2023,1학기,4.3,종종함,2.4,2.3,4.4,2.9,66.7%
SOCI343,00,비교사회학,2023,1학기,4.5,종종함,3.3,3.2,4.3,3.9,75.0%
SOCI321,00,데이터사이언스와사회학,2023,1학기,4.7,매번함,3.3,3.4,4.6,4.2,79.5%
SOCI315,00,사회발전론,2023,1학기,4.6,자주함,3.3,3.5,4.7,4.1,66.7%
SOCI295,00,사회통계(영강),2023,1학기,3.5,매번함,4.4,4.2,2.6,3.1,8.8%
SOCI294,00,사회조사방법(영강),2023,1학기,3.9,자주함,3.4,2.9,3.9,3.3,50.0%
SOCI292,00,사회학발달사,2023,1학기,4.1,종종함,3.5,3.0,4.0,3.8,50.0%
SOCI291,02,사회학적상상력,2023,1학기,4.5,자주함,3.3,3.0,4.3,3.8,63.2%
SOCI291,01,사회학적상상력(사회학과 신입생 대상 분반),2023,1학기,4.2,종종함,3.2,2.5,3.9,3.3,46.3%
SOCI290,00,사회학으로의초대(사회학과 신입생 및 전공생 우선 수강),2023,1학기,4.5,종종함,1.7,1.6,3.5,2.7,51.6%
SOCI273,00,북한사회의이해,2023,1학기,4.7,거의안함,3.8,3.2,4.6,4.1,73.7%
SOCI236,00,가족사회학,2023,1학기,3.2,종종함,3.8,3.7,2.7,3.0,18.5%
SOCI207,00,현대사회학이론,2023,1학기,4.4,종종함,3.9,3.4,4.0,3.6,34.5%
HOEW451,00,중국사학사,2023,1학기,2.2,자주함,4.8,4.1,2.3,2.4,
HOEW421,00,중국사특강Ⅰ,2023,1학기,4.0,거의안함,4.0,3.8,3.4,3.7,38.9%
HOEW417,00,서양의자본주의와제국주의,2023,1학기,3.0,아예안함,2.8,3.8,2.2,2.2,16.7%
HOEW411,00,중세교회와세속문화,2023,1학기,4.5,매번함,4.1,3.5,4.9,4.1,50.0%
HOEW409,00,동아시아현대사,2023,1학기,4.0,자주함,4.3,4.1,3.8,4.0,50.0%
HOEW401,00,일본사,2023,1학기,3.9,자주함,4.3,3.4,2.7,3.6,15.8%
HOEW365,00,독일문화사,2023,1학기,3.9,매번함,3.7,3.1,3.9,3.7,40.0%
HOEW315,00,서양최근세사,2023,1학기,4.8,매번함,4.9,4.6,4.8,4.8,55.6%
HOEW313,00,서양근세사,2023,1학기,4.3,종종함,4.1,3.8,4.4,4.5,58.3%
HOEW311,00,서양고대사,2023,1학기,4.2,종종함,4.5,3.5,4.3,3.9,40.0%
HOEW307,00,중국근세사,2023,1학기,4.2,자주함,3.4,3.2,3.6,3.6,57.1%
HOEW305,00,중국문명과제국체제,2023,1학기,4.6,매번함,3.3,3.1,4.2,4.3,72.7%
HOEW202,00,동아시아사입문,2023,1학기,4.7,자주함,2.8,2.4,4.9,3.6,68.6%
HOEW201,00,역사학개론,2023,1학기,3.7,종종함,3.8,3.7,3.1,3.4,32.4%
HOEW119,00,역사유산과문화콘텐츠,2023,1학기,3.6,거의안함,2.4,2.6,3.2,3.1,26.5%
FRAN453,00,프랑스비평사,2023,1학기,3.6,매번함,4.2,4.5,3.3,3.3,33.3%
FRAN451,00,프랑스사상과문화(외국어강의),2023,1학기,4.0,종종함,4.3,5.0,4.3,4.1,28.6%
FRAN361,00,프랑스아동문학의이해(외국어강의),2023,1학기,4.3,자주함,4.2,3.9,4.3,4.0,35.0%
FRAN359,00,프랑스문화산업,2023,1학기,4.6,자주함,3.9,3.3,4.7,4.4,47.4%
